player,minutes,team,match,date
V. Milinković-Savić,90,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
K. Djidji,90,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
A. Buongiorno,90,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
R. Rodríguez,90,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
W. Singo,56,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
S. Ricci,38,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
I. Ilić,90,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
M. Vojvoda,90,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
A. Miranchuk,82,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
N. Radonjić,82,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
A. Sanabria,90,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
N. Vlašić,52,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
V. Lazaro,34,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
D. Seck,8,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
Y. Karamoh,8,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
A. Gravillon,0,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
L. Gemello,0,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
B. Bayeye,0,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
M. Adopo,0,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
G. Gineitis,0,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
M. Fiorenza,0,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
C. N'Guessan,0,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
P. Pellegri,0,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
K. Linetty,0,Torino,Regular Season - 30,2023-04-16T00:00:00+00:00
G. Ochoa,90,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
F. Daniliuc,58,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
N. Gyömbér,77,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
L. Pirola,90,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
G. Kastanos,90,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
H. Nicolussi,58,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
T. Vilhena,90,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
D. Bradarić,90,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
A. Candreva,90,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
B. Dia,80,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
K. Piątek,58,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
E. Bohinen,32,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
F. Bonazzoli,32,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
W. Troost-Ekong,32,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
M. Lovato,13,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
E. Botheim,10,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
P. Mazzocchi,0,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
A. Iervolino,0,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
J. Sambia,0,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
D. Bronn,0,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
L. Sepe,0,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
D. Valencia,0,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
A. Sorrentino,0,Salernitana,Regular Season - 30,2023-04-16T00:00:00+00:00
V. Milinković-Savić,90,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
K. Djidji,90,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
A. Buongiorno,90,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
R. Rodríguez,90,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
W. Singo,72,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
S. Ricci,90,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
K. Linetty,71,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
O. Aina,90,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
N. Vlašić,90,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
N. Radonjić,82,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
A. Sanabria,72,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
S. Lukić,19,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
V. Lazaro,18,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
P. Pellegri,18,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
D. Seck,8,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
M. Adopo,0,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
J. Segre,0,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
E. Berisha,0,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
E. İlkhan,0,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
M. Vojvoda,0,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
P. Schuurs,0,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
M. Garbett,0,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
L. Gemello,0,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
B. Bayeye,0,Torino,Regular Season - 2,2022-08-20T16:30:00+00:00
I. Provedel,90,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
M. Lazzari,90,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
Patric,90,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
A. Romagnoli,90,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
A. Marušić,90,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
S. Milinković-Savić,82,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
D. Cataldi,62,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
M. Vecino,62,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
Felipe Anderson,71,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
C. Immobile,90,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
M. Zaccagni,82,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
Marcos Antônio,28,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
T. Bašić,28,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
Pedro,19,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
Luis Alberto,8,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
M. Cancellieri,8,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
Mario Gila,0,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
Ş. Radu,0,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
M. Adamonis,0,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
L. Romero,0,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
F. Magro,0,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
N. Casale,0,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
E. Hysaj,0,Lazio,Regular Season - 2,2022-08-20T16:30:00+00:00
M. Di Gregorio,90,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
Marlon,90,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
Pablo Marí,90,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
L. Caldirola,86,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
S. Birindelli,76,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
M. Pessina,90,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
N. Rovella,90,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
S. Sensi,76,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
Carlos Augusto,90,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
Dany Mota,87,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
G. Caprari,69,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
A. Petagna,21,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
S. Molina,14,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
A. Colpani,14,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
A. Izzo,4,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
C. Gytkjær,3,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
A. Barberis,0,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
A. Cragno,0,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
P. Ciurria,0,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
José Machín,0,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
V. Antov,0,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
M. Valoti,0,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
S. Vignato,0,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
L. Marrone,0,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
W. Bondo,0,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
F. Ranocchia,0,Monza,Regular Season - 5,2022-09-05T16:30:00+00:00
J. Musso,90,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
H. Hateboer,90,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
R. Tolói,90,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
M. Demiral,90,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
D. Zappacosta,46,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
T. Koopmeiners,90,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
M. de Roon,90,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
A. Lookman,88,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
Éderson,76,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
R. Malinovskyi,71,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
R. Højlund,71,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
B. Soppy,44,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
M. Pašalić,19,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
G. Scalvini,19,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
J. Mæhle,14,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
J. Boga,2,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
M. Sportiello,0,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
N. Zortea,0,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
C. Okoli,0,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
F. Rossi,0,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
M. Ruggeri,0,Atalanta,Regular Season - 5,2022-09-05T16:30:00+00:00
Ł. Skorupski,90,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
A. Cambiaso,90,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
A. Soumaoro,90,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
J. Lucumí,90,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
C. Lykogiannis,18,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
J. Schouten,73,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
G. Medel,90,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
M. Aebischer,90,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
N. Domínguez,79,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
R. Orsolini,72,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
M. Arnautović,79,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
L. De Silvestri,72,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
N. Sansone,18,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
L. Ferguson,17,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
J. Zirkzee,11,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
R. Soriano,11,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
J. Sosa,0,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
F. Raffaelli,0,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
E. Vignato,0,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
K. Bonifazi,0,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
S. Posch,0,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
D. Kasius,0,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
F. Bardi,0,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
N. Moro,0,Bologna,Regular Season - 9,2022-10-08T18:45:00+00:00
E. Audero,90,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
B. Bereszyński,90,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
J. Murillo,90,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
O. Colley,90,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
T. Augello,90,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
R. Vieira,59,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
M. Gabbiadini,46,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
A. Sabiri,69,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
T. Rincón,90,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
F. Đuričić,83,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
F. Caputo,90,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
M. Léris,44,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
Gonzalo Villar,31,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
F. Quagliarella,21,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
V. Verre,7,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
I. Pussetto,0,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
A. Conti,0,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
S. Trimboli,0,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
N. Murru,0,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
A. Ferrari,0,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
N. Contini,0,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
Gerard Yepes,0,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
B. Amione,0,Sampdoria,Regular Season - 9,2022-10-08T18:45:00+00:00
Ł. Skorupski,90,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
A. Cambiaso,90,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
S. Posch,90,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
J. Sosa,90,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
C. Lykogiannis,90,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
M. Aebischer,65,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
J. Schouten,77,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
R. Orsolini,90,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
N. Domínguez,77,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
G. Kiriakopoulos,65,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
L. Ferguson,90,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
M. Barrow,25,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
M. Arnautović,25,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
G. Medel,13,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
N. Moro,13,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
L. De Silvestri,0,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
F. Bardi,0,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
F. Ravaglia,0,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
R. Soriano,0,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
N. Pyyhtiä,0,Bologna,Regular Season - 22,2023-02-12T14:00:00+00:00
M. Di Gregorio,90,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
Marlon,80,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
Pablo Marí,90,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
A. Izzo,90,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
G. Donati,57,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
N. Rovella,90,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
S. Sensi,58,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
P. Ciurria,90,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
M. Pessina,80,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
G. Caprari,90,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
A. Petagna,68,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
S. Birindelli,33,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
José Machín,32,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
Dany Mota,22,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
L. Caldirola,10,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
F. Ranocchia,10,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
A. Colpani,0,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
C. Gytkjær,0,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
V. Antov,0,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
M. D'Alessandro,0,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
M. Valoti,0,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
F. Carboni,0,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
A. Cragno,0,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
A. Barberis,0,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
A. Sorrentino,0,Monza,Regular Season - 22,2023-02-12T14:00:00+00:00
A. Meret,90,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
G. Di Lorenzo,90,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
A. Rrahmani,90,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
Kim Min-Jae,90,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
Mário Rui,70,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
A. Zambo Anguissa,90,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
S. Lobotka,78,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
P. Zieliński,90,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
H. Lozano,78,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
V. Osimhen,84,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
K. Kvaratskhelia,70,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
M. Olivera,20,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
E. Elmas,20,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
M. Politano,12,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
A. Zerbin,12,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
A. Ounas,6,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
T. Ndombèlé,0,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
G. Simeone,0,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
Juan Jesus,0,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
A. Zanoli,0,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
D. Marfella,0,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
G. Raspadori,0,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
S. Sirigu,0,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
L. Østigård,0,Napoli,Regular Season - 2,2022-08-21T16:30:00+00:00
M. Di Gregorio,90,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
Marlon,90,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
A. Ranocchia,48,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
A. Carboni,90,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
S. Birindelli,83,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
F. Ranocchia,58,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
A. Barberis,90,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
S. Sensi,90,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
M. D'Alessandro,90,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
A. Petagna,83,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
G. Caprari,90,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
S. Molina,44,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
V. Antov,42,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
M. Valoti,32,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
C. Gytkjær,7,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
A. Colpani,7,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
L. Marrone,0,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
S. Vignato,0,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
José Machín,0,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
M. Pessina,0,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
L. Caldirola,0,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
A. Cragno,0,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
P. Ciurria,0,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
W. Bondo,0,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
A. Sorrentino,0,Monza,Regular Season - 2,2022-08-21T16:30:00+00:00
W. Falcone,90,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
V. Gendrey,83,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
M. Pongračić,90,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
F. Baschirotto,90,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
A. Gallo,90,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
A. Blin,72,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
M. Hjulmand,90,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
JoanGonzàlez,90,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
Gabriel Strefezza,64,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
L. Colombo,72,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
F. Di Francesco,63,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
L. Banda,27,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
R. Oudin,26,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
A. Ceesay,18,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
K. Bistrović,18,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
S. Umtiti,7,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
Þ. Helgason,0,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
J. Voelkerling Persson,0,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
K. Askildsen,0,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
A. Tuia,0,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
G. Pezzella,0,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
Pablo Rodríguez,0,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
M. Listkowski,0,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
F. Brancolini,0,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
M. Çetin,0,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
M. Bleve,0,Lecce,Regular Season - 14,2022-11-09T17:30:00+00:00
M. Sportiello,90,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
B. Djimsiti,90,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
C. Okoli,90,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
M. Ruggeri,90,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
B. Soppy,46,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
M. de Roon,46,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
Éderson,90,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
N. Zortea,80,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
R. Malinovskyi,80,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
M. Pašalić,68,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
D. Zapata,90,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
T. Koopmeiners,44,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
J. Mæhle,44,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
A. Lookman,22,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
J. Boga,10,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
R. Højlund,10,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
R. Tolói,0,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
M. Demiral,0,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
H. Hateboer,0,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
J. Palomino,0,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
L. Vorlický,0,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
G. Scalvini,0,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
F. Rossi,0,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
J. Musso,0,Atalanta,Regular Season - 14,2022-11-09T17:30:00+00:00
M. Di Gregorio,90,Monza,Regular Season - 9,2022-10-09T13:00:00+00:00
A. Izzo,90,Monza,Regular Season - 9,2022-10-09T13:00:00+00:00
Pablo Marí,90,Monza,Regular Season - 9,2022-10-09T13:00:00+00:00
L. Caldirola,90,Monza,Regular Season - 9,2022-10-09T13:00:00+00:00
P. Ciurria,75,Monza,Regular Season - 9,2022-10-09T13:00:00+00:00
N. Rovella,84,Monza,Regular Season - 9,2022-10-09T13:00:00+00:00
S. Sensi,56,Monza,Regular Season - 9,2022-10-09T13:00:00+00:00
Carlos Augusto,90,Monza,Regular Season - 9,2022-10-09T13:00:00+00:00
M. Pessina,90,Monza,Regular Season - 9,2022-10-09T13:00:00+00:00
G. Caprari,56,Monza,Regular Season - 9,2022-10-09T13:00:00+00:00
C. Gytkjær,74,Monza,Regular Season - 9,2022-10-09T13:00:00+00:00
Dany Mota,34,Monza,Regular Season - 9,2022-10-09T13:00:00+00:00
